sku_id,total_quantity,total_sales,transactions,stores,channels,first_sale,last_sale
SKU00394,2295,221967.56,1239,30,3,2022-01-01,2025-12-31
SKU00395,1991,2041023.5399999998,1056,30,3,2022-01-04,2025-12-30
SKU00396,5685,2091493.39,3027,30,3,2022-01-01,2025-12-31
SKU00397,2477,282681.0,1343,30,3,2022-01-01,2025-12-31
SKU00398,2747,1344295.58,1459,30,3,2022-01-02,2025-12-31
SKU00399,1526,707193.65,792,30,3,2022-01-03,2025-12-31
SKU00400,4596,7743431.73,2416,30,3,2022-01-01,2025-12-31
SKU00401,1202,1264414.28,662,30,3,2022-01-02,2025-12-31
SKU00402,1294,877273.8099999999,684,30,3,2022-01-02,2025-12-31
SKU00403,1615,1327073.32,840,30,3,2022-01-08,2025-12-31
SKU00404,10461,2248947.65,5536,30,3,2022-01-01,2025-12-31
SKU00405,6197,732544.94,3333,30,3,2022-01-01,2025-12-31
SKU00406,3860,1358747.42,2054,30,3,2022-01-01,2025-12-31
SKU00407,1503,3903369.05,786,30,3,2022-01-07,2025-12-31
SKU00408,2417,3384298.46,1263,30,3,2022-01-03,2025-12-31
SKU00409,3131,4564913.54,1689,30,3,2022-01-01,2025-12-31
SKU00410,2431,2466141.48,1282,30,3,2022-01-04,2025-12-31
SKU00411,3475,775910.12,1824,30,3,2022-01-01,2025-12-31
SKU00412,4075,2371646.06,2140,30,3,2022-01-03,2025-12-29
SKU00413,1627,266236.72,849,30,3,2022-01-02,2025-12-30
SKU00414,1558,69390.68000000001,853,30,3,2022-01-01,2025-12-31
SKU00415,2973,4934777.07,1562,30,3,2022-01-02,2025-12-31
SKU00416,13513,957487.2100000001,7139,30,3,2022-01-01,2025-12-31
SKU00417,1622,61934.93,881,30,3,2022-01-04,2025-12-30
SKU00418,3263,169765.63999999998,1744,30,3,2022-01-04,2025-12-31
SKU00419,1196,569333.18,650,30,3,2022-01-01,2025-12-31
SKU00420,2668,1102624.54,1401,30,3,2022-01-03,2025-12-31
SKU00421,1269,61892.2,662,30,3,2022-01-02,2025-12-31
SKU00422,8557,2225543.56,4572,30,3,2022-01-01,2025-12-31
SKU00423,2304,236474.3,1238,30,3,2022-01-01,2025-12-31
SKU00424,1449,525233.11,774,30,3,2022-01-06,2025-12-30
SKU00425,1990,384762.77,1055,30,3,2022-01-02,2025-12-31
SKU00426,9465,5348298.29,5004,30,3,2022-01-01,2025-12-31
SKU00427,2127,578704.62,1121,30,3,2022-01-06,2025-12-31
SKU00428,1866,1322324.23,967,30,3,2022-01-01,2025-12-31
SKU00429,7290,3957357.79,3924,30,3,2022-01-01,2025-12-31
SKU00430,1745,238569.82,946,30,3,2022-01-02,2025-12-31
SKU00431,1551,178460.84,803,30,3,2022-01-01,2025-12-30
SKU00432,6876,12667043.450000001,3607,30,3,2022-01-01,2025-12-31
SKU00433,1311,182441.89,702,30,3,2022-01-09,2025-12-31
SKU00434,1995,384364.36,1052,30,3,2022-01-05,2025-12-28
SKU00435,1408,503968.97,739,30,3,2022-01-01,2025-12-31
SKU00436,2998,411011.77999999997,1596,30,3,2022-01-02,2025-12-30
SKU00437,1287,613510.77,710,30,3,2022-01-07,2025-12-27
SKU00438,1324,110758.71,745,30,3,2022-01-02,2025-12-28
SKU00439,2046,1508755.72,1084,30,3,2022-01-01,2025-12-31
SKU00440,1968,730031.7000000001,1088,30,3,2022-01-01,2025-12-28
SKU00441,1543,3946204.76,819,30,3,2022-01-01,2025-12-29
SKU00442,3337,3446856.4699999997,1763,30,3,2022-01-01,2025-12-31
SKU00443,3687,310361.73,1950,30,3,2022-01-01,2025-12-31
SKU00444,1627,254289.45,845,30,3,2022-01-04,2025-12-29
SKU00445,12025,982484.78,6328,30,3,2022-01-01,2025-12-31
SKU00446,2199,5317117.96,1160,30,3,2022-01-08,2025-12-30
SKU00447,3152,591656.61,1703,30,3,2022-01-05,2025-12-31
SKU00448,2485,3081050.4,1320,30,3,2022-01-02,2025-12-31
SKU00449,1253,1468797.79,649,30,3,2022-01-01,2025-12-31
SKU00450,2161,1669689.6300000001,1141,30,3,2022-01-01,2025-12-30
SKU00451,3343,3352885.32,1811,30,3,2022-01-01,2025-12-31
SKU00452,2005,1797270.73,1070,30,3,2022-01-01,2025-12-31
SKU00453,2227,792200.12,1165,30,3,2022-01-03,2025-12-31
SKU00454,8136,605553.9,4320,30,3,2022-01-01,2025-12-31
SKU00455,2139,2652737.47,1110,30,3,2022-01-01,2025-12-31
SKU00456,3333,915879.02,1737,30,3,2022-01-03,2025-12-31
SKU00457,2649,660894.08,1392,30,3,2022-01-01,2025-12-31
SKU00458,3839,1617992.57,1997,30,3,2022-01-01,2025-12-31
SKU00459,1517,208780.93,790,30,3,2022-01-01,2025-12-29
SKU00460,2754,4009412.84,1452,30,3,2022-01-01,2025-12-31
SKU00461,1645,1049443.66,865,30,3,2022-01-01,2025-12-30
SKU00462,1248,284435.97000000003,637,30,3,2022-01-08,2025-12-30
SKU00463,1610,2583298.84,852,30,3,2022-01-03,2025-12-27
SKU00464,1914,799449.37,1026,30,3,2022-01-01,2025-12-31
SKU00465,3037,4443595.04,1616,30,3,2022-01-01,2025-12-31
SKU00466,1186,1376040.92,684,30,3,2022-01-05,2025-12-31
SKU00467,2925,250366.66,1543,30,3,2022-01-01,2025-12-31
SKU00468,2278,216090.38,1220,30,3,2022-01-03,2025-12-31
SKU00469,2891,413979.82,1521,30,3,2022-01-01,2025-12-31
SKU00470,1978,93789.33,1074,30,3,2022-01-03,2025-12-29
SKU00471,2740,892308.09,1431,30,3,2022-01-01,2025-12-31
SKU00472,1824,589335.34,1021,30,3,2022-01-02,2025-12-30
SKU00473,1972,207252.99,1023,30,3,2022-01-02,2025-12-30
SKU00474,2107,204369.19,1126,30,3,2022-01-01,2025-12-31
SKU00475,4685,3024371.7600000002,2491,30,3,2022-01-01,2025-12-31
SKU00476,2396,459744.04000000004,1250,30,3,2022-01-04,2025-12-31
SKU00477,3206,396289.11000000004,1737,30,3,2022-01-01,2025-12-30
SKU00478,2727,1159187.1700000002,1436,30,3,2022-01-02,2025-12-31
SKU00479,3066,1915479.82,1640,30,3,2022-01-05,2025-12-30
SKU00480,1492,298988.97,766,30,3,2022-01-02,2025-12-30
SKU00481,1506,1891733.81,827,30,3,2022-01-01,2025-12-30
SKU00482,4609,922334.2000000001,2453,30,3,2022-01-02,2025-12-31
SKU00483,2057,350850.73,1101,30,3,2022-01-02,2025-12-31
SKU00484,20917,3510870.92,11205,30,3,2022-01-01,2025-12-31
SKU00485,1995,93738.18,1057,30,3,2022-01-01,2025-12-31
SKU00486,4020,9139762.120000001,2088,30,3,2022-01-02,2025-12-31
SKU00487,3582,704128.29,1944,30,3,2022-01-01,2025-12-31
SKU00488,2172,590366.4,1112,30,3,2022-01-01,2025-12-31
SKU00489,1438,2415802.36,739,30,3,2022-01-03,2025-12-31
SKU00490,1580,360654.08999999997,844,30,3,2022-01-08,2025-12-30
SKU00491,1440,1078100.95,769,30,3,2022-01-02,2025-12-31
SKU00492,2158,2259897.99,1140,30,3,2022-01-03,2025-12-31
SKU00493,1903,690006.97,987,30,3,2022-01-02,2025-12-30
SKU00494,1497,453516.14,807,30,3,2022-01-01,2025-12-31
SKU00495,2203,3479403.92,1194,30,3,2022-01-02,2025-12-31
SKU00496,3500,1030768.63,1872,30,3,2022-01-01,2025-12-31
SKU00497,2563,947016.01,1387,30,3,2022-01-02,2025-12-31
SKU00498,1267,679500.3999999999,677,30,3,2022-01-01,2025-12-31
SKU00499,9888,1008902.09,5243,30,3,2022-01-01,2025-12-31
SKU00500,24221,28402243.4,12809,30,3,2022-01-01,2025-12-31
SKU00501,1195,448927.47000000003,631,30,3,2022-01-01,2025-12-30
SKU00502,1296,1075844.93,687,30,3,2022-01-01,2025-12-27
SKU00503,5632,606525.77,2947,30,3,2022-01-01,2025-12-31
SKU00504,3799,5213392.02,2033,30,3,2022-01-01,2025-12-31
SKU00505,2232,748996.04,1216,30,3,2022-01-01,2025-12-31
SKU00506,14420,4346679.01,7644,30,3,2022-01-01,2025-12-31
SKU00507,1176,1769022.47,660,30,3,2022-01-03,2025-12-28
SKU00508,1723,922633.41,921,30,3,2022-01-01,2025-12-31
SKU00509,3775,833593.65,2012,30,3,2022-01-01,2025-12-31
SKU00510,1351,260813.07,722,30,3,2022-01-02,2025-12-30
SKU00511,1409,228593.37,760,30,3,2022-01-02,2025-12-30
SKU00512,1521,3148324.8200000003,789,30,3,2022-01-01,2025-12-31
SKU00513,1696,371764.85,932,30,3,2022-01-02,2025-12-31
SKU00514,1407,139490.02000000002,747,30,3,2022-01-02,2025-12-31
SKU00515,2054,2444550.61,1075,30,3,2022-01-03,2025-12-31
SKU00516,1301,2605996.8,684,30,3,2022-01-02,2025-12-28
SKU00517,1716,750310.8,943,30,3,2022-01-02,2025-12-31
SKU00518,4007,1397621.29,2122,30,3,2022-01-01,2025-12-31
SKU00519,4950,332390.22000000003,2635,30,3,2022-01-01,2025-12-31
SKU00520,1831,79898.94,1003,30,3,2022-01-01,2025-12-31
SKU00521,1278,347710.86,666,30,3,2022-01-01,2025-12-31
SKU00522,1856,245560.53,996,30,3,2022-01-03,2025-12-30
SKU00523,1536,536303.1,820,30,3,2022-01-01,2025-12-30
SKU00524,1266,418330.28,676,30,3,2022-01-10,2025-12-22
SKU00525,1987,1786704.2,1032,30,3,2022-01-01,2025-12-31
SKU00526,2608,7055789.09,1380,30,3,2022-01-02,2025-12-29
SKU00527,2317,1671722.96,1213,30,3,2022-01-02,2025-12-31
SKU00528,1464,285185.85,766,30,3,2022-01-04,2025-12-31
SKU00529,1511,863739.61,795,30,3,2022-01-02,2025-12-28
SKU00530,3535,219787.52000000002,1896,30,3,2022-01-01,2025-12-31
SKU00531,14089,39055819.85,7557,30,3,2022-01-01,2025-12-31
SKU00532,1167,101997.82,648,30,3,2022-01-08,2025-12-28
SKU00533,1715,184361.58000000002,920,30,3,2022-01-02,2025-12-30
SKU00534,2630,423733.48,1399,30,3,2022-01-01,2025-12-31
SKU00535,1308,231892.57,680,30,3,2022-01-02,2025-12-28
SKU00536,1378,4312330.33,739,30,3,2022-01-03,2025-12-31
SKU00537,1348,230123.28,721,30,3,2022-01-05,2025-12-31
SKU00538,13610,14036138.27,7160,30,3,2022-01-01,2025-12-31
SKU00539,17981,3403377.9299999997,9589,30,3,2022-01-01,2025-12-31
SKU00540,4162,13324668.69,2194,30,3,2022-01-03,2025-12-31
SKU00541,3677,558243.85,1948,30,3,2022-01-01,2025-12-30
SKU00542,2487,3135733.03,1320,30,3,2022-01-02,2025-12-31
SKU00543,1632,530440.87,889,30,3,2022-01-02,2025-12-31
SKU00544,1716,319389.29,922,30,3,2022-01-02,2025-12-31
SKU00545,1964,161954.23,1039,30,3,2022-01-03,2025-12-31
SKU00546,1178,145179.01,630,30,3,2022-01-01,2025-12-31
SKU00547,2387,2639806.3800000004,1255,30,3,2022-01-01,2025-12-30
SKU00548,2890,2467798.66,1518,30,3,2022-01-02,2025-12-31
SKU00549,1557,233733.45,825,30,3,2022-01-11,2025-12-31
SKU00550,1198,158889.56,643,30,3,2022-01-04,2025-12-29
SKU00551,1204,873527.97,643,30,3,2022-01-03,2025-12-31
SKU00552,1765,1283579.22,951,30,3,2022-01-14,2025-12-31
SKU00553,1320,197210.9,699,30,3,2022-01-09,2025-12-29
SKU00554,9974,823510.85,5329,30,3,2022-01-01,2025-12-31
SKU00555,2017,144700.46,1079,30,3,2022-01-04,2025-12-27
SKU00556,1331,1100248.78,707,30,3,2022-01-01,2025-12-30
SKU00557,1611,443071.09,858,30,3,2022-01-03,2025-12-28
SKU00558,2811,2445307.2199999997,1517,30,3,2022-01-01,2025-12-31
SKU00559,1553,174678.57,845,30,3,2022-01-08,2025-12-31
SKU00560,1537,478584.66,810,30,3,2022-01-03,2025-12-31
SKU00561,1872,3451864.04,994,30,3,2022-01-02,2025-12-31
SKU00562,1480,677028.9,795,30,3,2022-01-03,2025-12-31
SKU00563,2407,2534270.1799999997,1301,30,3,2022-01-01,2025-12-31
SKU00564,1553,1934642.9200000002,830,30,3,2022-01-01,2025-12-30
SKU00565,7759,2455867.2399999998,4095,30,3,2022-01-02,2025-12-31
SKU00566,1427,1636057.1,765,30,3,2022-01-01,2025-12-30
SKU00567,1470,735248.9500000001,790,30,3,2022-01-01,2025-12-31
SKU00568,1422,258240.72,759,30,3,2022-01-03,2025-12-29
SKU00569,2641,112233.26,1369,30,3,2022-01-01,2025-12-31
SKU00570,2370,1707945.6300000001,1262,30,3,2022-01-01,2025-12-31
SKU00571,1231,292189.02999999997,672,30,3,2022-01-03,2025-12-30
SKU00572,2251,635744.71,1184,30,3,2022-01-01,2025-12-31
SKU00573,2476,570087.14,1307,30,3,2022-01-01,2025-12-31
SKU00574,1362,153524.34,714,30,3,2022-01-04,2025-12-30
SKU00575,1317,3572880.4899999998,726,30,3,2022-01-07,2025-12-30
SKU00576,1428,169154.72,747,30,3,2022-01-01,2025-12-29
SKU00577,2801,4308906.35,1454,30,3,2022-01-02,2025-12-31
SKU00578,3313,355756.99,1718,30,3,2022-01-03,2025-12-31
SKU00579,1385,496148.27999999997,735,30,3,2022-01-01,2025-12-31
SKU00580,1566,1469720.93,840,30,3,2022-01-02,2025-12-31
SKU00581,2570,3045362.4899999998,1401,30,3,2022-01-02,2025-12-31
SKU00582,1348,148859.77000000002,730,30,3,2022-01-02,2025-12-26
SKU00583,2477,579099.34,1305,30,3,2022-01-01,2025-12-28
SKU00584,1202,2629075.99,622,30,3,2022-01-01,2025-12-29
SKU00585,1277,41873.33,684,30,3,2022-01-02,2025-12-31
SKU00586,1482,3420954.77,785,30,3,2022-01-01,2025-12-30
SKU00587,1370,5836950.680000001,715,30,3,2022-01-02,2025-12-31
SKU00588,1325,239568.86,734,30,3,2022-01-03,2025-12-31
SKU00589,1293,641616.9500000001,674,30,3,2022-01-03,2025-12-27
SKU00590,3873,1487552.94,2056,30,3,2022-01-01,2025-12-31
SKU00591,6251,4205355.06,3300,30,3,2022-01-01,2025-12-31
SKU00592,1236,2554795.18,654,30,3,2022-01-01,2025-12-31
SKU00593,1336,966667.7300000001,711,30,3,2022-01-06,2025-12-31
SKU00594,1525,434745.82999999996,830,30,3,2022-01-01,2025-12-31
SKU00595,7899,19841142.779999997,4190,30,3,2022-01-01,2025-12-31
SKU00596,7119,3143206.64,3799,30,3,2022-01-01,2025-12-31
SKU00597,3336,2053388.5799999998,1751,30,3,2022-01-02,2025-12-31
SKU00598,1260,181525.41999999998,664,30,3,2022-01-04,2025-12-31
SKU00599,7758,340482.02999999997,4163,30,3,2022-01-01,2025-12-31
SKU00600,1598,161755.78,850,30,3,2022-01-02,2025-12-29
SKU00601,3917,765970.94,2083,30,3,2022-01-01,2025-12-31
SKU00602,1499,172836.91,782,30,3,2022-01-01,2025-12-31
SKU00603,2985,250541.48,1563,30,3,2022-01-01,2025-12-31
SKU00604,1737,130672.48,908,30,3,2022-01-02,2025-12-29
SKU00605,8122,3204051.16,4317,30,3,2022-01-01,2025-12-31
SKU00606,2223,1202320.12,1168,30,3,2022-01-03,2025-12-31
SKU00607,1800,4578659.6,953,30,3,2022-01-02,2025-12-31
SKU00608,1336,771248.95,693,30,3,2022-01-02,2025-12-31
SKU00609,2452,311025.26,1287,30,3,2022-01-02,2025-12-30
SKU00610,2233,4086282.86,1191,30,3,2022-01-07,2025-12-31
SKU00611,3579,386116.52,1921,30,3,2022-01-02,2025-12-31
SKU00612,2338,1866734.8599999999,1239,30,3,2022-01-02,2025-12-30
SKU00613,1446,50968.81,789,30,3,2022-01-01,2025-12-31
SKU00614,1673,401434.06,888,30,3,2022-01-02,2025-12-31
SKU00615,1410,818283.75,728,30,3,2022-01-02,2025-12-31
SKU00616,1492,3561027.02,788,30,3,2022-01-01,2025-12-31
SKU00617,1425,1438623.69,756,30,3,2022-01-01,2025-12-27
SKU00618,3216,400342.34,1720,30,3,2022-01-01,2025-12-31
SKU00619,4740,1171931.8599999999,2495,30,3,2022-01-01,2025-12-31
SKU00620,1698,437216.08999999997,883,30,3,2022-01-01,2025-12-31
SKU00621,1663,1610048.52,877,30,3,2022-01-01,2025-12-30
SKU00622,2223,170234.53,1179,30,3,2022-01-06,2025-12-29
SKU00623,3924,1087832.18,2046,30,3,2022-01-01,2025-12-31
SKU00624,2254,4947914.22,1203,30,3,2022-01-01,2025-12-31
SKU00625,3259,1097534.07,1735,30,3,2022-01-01,2025-12-31
SKU00626,1803,444936.91,941,30,3,2022-01-01,2025-12-28
SKU00627,1781,368634.54,963,30,3,2022-01-03,2025-12-31
SKU00628,17314,2206026.12,9226,30,3,2022-01-01,2025-12-31
SKU00629,1434,303088.46,769,30,3,2022-01-02,2025-12-30
SKU00630,1989,2604628.94,1063,30,3,2022-01-02,2025-12-30
SKU00631,1202,1470262.91,658,30,3,2022-01-02,2025-12-31
SKU00632,1647,1533759.64,858,30,3,2022-01-02,2025-12-31
SKU00633,2851,506281.93,1507,30,3,2022-01-01,2025-12-31
SKU00634,1916,115420.71,1068,30,3,2022-01-02,2025-12-31
SKU00635,4188,605194.98,2229,30,3,2022-01-02,2025-12-31
SKU00636,2894,2981498.78,1520,30,3,2022-01-01,2025-12-31
SKU00637,2093,443724.0,1144,30,3,2022-01-02,2025-12-31
SKU00638,1328,1244421.04,700,30,3,2022-01-02,2025-12-29
SKU00639,3368,2714451.1,1799,30,3,2022-01-01,2025-12-31
SKU00640,3187,536672.41,1710,30,3,2022-01-02,2025-12-31
SKU00641,2810,434216.8,1461,30,3,2022-01-02,2025-12-30
SKU00642,3235,1269957.03,1716,30,3,2022-01-03,2025-12-31
SKU00643,5527,2529916.11,3006,30,3,2022-01-01,2025-12-31
SKU00644,3907,3443112.31,2094,30,3,2022-01-01,2025-12-31
SKU00645,1186,328949.5,629,30,3,2022-01-01,2025-12-26
SKU00646,2895,624518.43,1535,30,3,2022-01-02,2025-12-31
SKU00647,1421,306644.48,752,30,3,2022-01-03,2025-12-31
SKU00648,1867,384623.82,977,30,3,2022-01-04,2025-12-27
SKU00649,1168,355783.37,651,30,3,2022-01-04,2025-12-28
SKU00650,1250,334664.39,685,30,3,2022-01-01,2025-12-31
SKU00651,1416,464789.52,774,30,3,2022-01-03,2025-12-30
SKU00652,1693,170501.63,895,30,3,2022-01-02,2025-12-29
SKU00653,2791,2160988.96,1444,30,3,2022-01-01,2025-12-31
SKU00654,1222,83700.91,638,30,3,2022-01-05,2025-12-30
SKU00655,1367,1511985.18,720,30,3,2022-01-03,2025-12-31
SKU00656,1767,3097661.99,961,30,3,2022-01-02,2025-12-30
SKU00657,2101,1028175.33,1133,30,3,2022-01-01,2025-12-31
SKU00658,1523,215081.27000000002,826,30,3,2022-01-02,2025-12-31
SKU00659,1767,477038.01,953,30,3,2022-01-01,2025-12-31
SKU00660,2567,723389.26,1340,30,3,2022-01-01,2025-12-30
SKU00661,1422,122216.78,756,30,3,2022-01-01,2025-12-31
SKU00662,1246,421641.00999999995,695,30,3,2022-01-02,2025-12-29
SKU00663,1708,1760472.55,885,30,3,2022-01-02,2025-12-31
SKU00664,1914,332173.09,1012,30,3,2022-01-07,2025-12-29
SKU00665,1655,1854956.45,869,30,3,2022-01-02,2025-12-31
SKU00666,1516,2575465.48,799,30,3,2022-01-02,2025-12-29
SKU00667,1402,749378.97,754,30,3,2022-01-01,2025-12-31
SKU00668,4976,1018905.0599999999,2663,30,3,2022-01-01,2025-12-31
SKU00669,3011,1768600.21,1637,30,3,2022-01-01,2025-12-31
SKU00670,1797,182695.78,935,30,3,2022-01-01,2025-12-31
SKU00671,3825,1121598.78,2051,30,3,2022-01-01,2025-12-31
SKU00672,7294,5185944.0,3911,30,3,2022-01-01,2025-12-31
SKU00673,1883,245302.32,988,30,3,2022-01-01,2025-12-28
SKU00674,1711,1179633.3,934,30,3,2022-01-05,2025-12-31
SKU00675,1513,1341983.1300000001,805,30,3,2022-01-01,2025-12-30
SKU00676,2290,182865.66,1228,30,3,2022-01-03,2025-12-31
SKU00677,2148,6574670.91,1134,30,3,2022-01-01,2025-12-31
SKU00678,6022,3534051.9899999998,3227,30,3,2022-01-01,2025-12-31
SKU00679,1311,539952.24,695,30,3,2022-01-05,2025-12-31
SKU00680,5590,805363.7,2971,30,3,2022-01-01,2025-12-31
SKU00681,1580,120533.48,841,30,3,2022-01-03,2025-12-31
SKU00682,1325,171501.97999999998,674,30,3,2022-01-04,2025-12-31
SKU00683,1474,341602.09,762,30,3,2022-01-03,2025-12-31
SKU00684,1335,146092.65,742,30,3,2022-01-01,2025-12-31
SKU00685,11286,27098382.79,6059,30,3,2022-01-01,2025-12-31
SKU00686,9309,10883756.51,4961,30,3,2022-01-02,2025-12-31
SKU00687,7297,7979235.4399999995,3838,30,3,2022-01-01,2025-12-31
SKU00688,1461,299101.42,790,30,3,2022-01-02,2025-12-29
SKU00689,1749,226236.29,956,30,3,2022-01-04,2025-12-31
SKU00690,5674,2563834.33,3046,30,3,2022-01-01,2025-12-31
SKU00691,1215,419555.35000000003,655,30,3,2022-01-03,2025-12-29
SKU00692,21657,4794638.04,11450,30,3,2022-01-01,2025-12-31
SKU00693,3464,3389691.58,1864,30,3,2022-01-01,2025-12-31
SKU00694,6414,1071883.49,3406,30,3,2022-01-01,2025-12-31
SKU00695,1618,395920.5,831,30,3,2022-01-04,2025-12-30
SKU00696,2826,647896.38,1501,30,3,2022-01-01,2025-12-31
SKU00697,1390,230935.73,754,30,3,2022-01-03,2025-12-31
SKU00698,2209,475659.93,1162,30,3,2022-01-02,2025-12-31
SKU00699,1191,626334.45,633,30,3,2022-01-01,2025-12-30
SKU00700,1490,1130647.22,813,30,3,2022-01-06,2025-12-29
SKU00701,2150,79658.73,1161,30,3,2022-01-03,2025-12-28
SKU00702,3475,5236555.68,1810,30,3,2022-01-01,2025-12-31
SKU00703,2105,308244.36,1115,30,3,2022-01-01,2025-12-31
SKU00704,1342,178437.85,690,30,3,2022-01-05,2025-12-31
SKU00705,1334,108957.84,719,30,3,2022-01-05,2025-12-29
SKU00706,1280,1195697.93,693,30,3,2022-01-03,2025-12-29
SKU00707,2395,127245.82,1260,30,3,2022-01-03,2025-12-31
SKU00708,1707,175764.31,936,30,3,2022-01-01,2025-12-31
SKU00709,1659,3497474.2600000002,876,30,3,2022-01-01,2025-12-27
SKU00710,4200,6075462.93,2193,30,3,2022-01-01,2025-12-31
SKU00711,3367,341264.12,1772,30,3,2022-01-02,2025-12-30
SKU00712,1424,325993.99,793,30,3,2022-01-03,2025-12-31
SKU00713,1336,197826.86000000002,727,30,3,2022-01-01,2025-12-30
SKU00714,3828,5935515.84,2032,30,3,2022-01-02,2025-12-31
SKU00715,2153,3167369.72,1150,30,3,2022-01-04,2025-12-31
SKU00716,2108,3237825.86,1110,30,3,2022-01-03,2025-12-29
SKU00717,1602,3167945.8,848,30,3,2022-01-03,2025-12-31
SKU00718,4599,4334486.21,2440,30,3,2022-01-01,2025-12-31
SKU00719,2070,466386.66,1109,30,3,2022-01-01,2025-12-31
SKU00720,1375,427377.34,743,30,3,2022-01-04,2025-12-30
SKU00721,1294,225142.56000000003,684,30,3,2022-01-09,2025-12-28
SKU00722,2119,141108.77000000002,1127,30,3,2022-01-01,2025-12-31
SKU00723,2163,447696.63,1154,30,3,2022-01-01,2025-12-30
SKU00724,2949,192764.5,1567,30,3,2022-01-02,2025-12-30
SKU00725,1327,2183948.0100000002,689,30,3,2022-01-01,2025-12-30
SKU00726,3335,3093132.62,1772,30,3,2022-01-01,2025-12-31
SKU00727,2710,1495325.74,1427,30,3,2022-01-01,2025-12-31
SKU00728,15182,50755354.230000004,8160,30,3,2022-01-01,2025-12-31
SKU00729,6416,1462857.5899999999,3510,30,3,2022-01-01,2025-12-31
SKU00730,2207,2431356.02,1175,30,3,2022-01-01,2025-12-30
SKU00731,6664,514385.29,3553,30,3,2022-01-01,2025-12-30
SKU00732,1356,1034357.07,703,30,3,2022-01-04,2025-12-31
SKU00733,1939,797653.36,1028,30,3,2022-01-09,2025-12-31
SKU00734,1366,70356.42,726,30,3,2022-01-04,2025-12-31
SKU00735,1530,3671192.5300000003,787,30,3,2022-01-05,2025-12-31
SKU00736,1740,3068766.38,928,30,3,2022-01-01,2025-12-31
SKU00737,7334,2973652.82,3867,30,3,2022-01-01,2025-12-31
SKU00738,3157,323711.47,1678,30,3,2022-01-02,2025-12-30
SKU00739,2258,695844.1,1202,30,3,2022-01-04,2025-12-31
SKU00740,1295,184844.81,682,30,3,2022-01-10,2025-12-29
SKU00741,1495,159550.18,803,30,3,2022-01-01,2025-12-31
SKU00742,2590,6163597.0200000005,1360,30,3,2022-01-01,2025-12-31
SKU00743,5557,3972153.26,2961,30,3,2022-01-02,2025-12-31
SKU00744,1750,306051.99,932,30,3,2022-01-01,2025-12-31
SKU00745,2032,6846037.28,1071,30,3,2022-01-01,2025-12-31
SKU00746,2260,2167611.75,1196,30,3,2022-01-02,2025-12-31
SKU00747,2189,1658718.1,1150,30,3,2022-01-04,2025-12-31
SKU00748,1414,572941.26,752,30,3,2022-01-01,2025-12-31
SKU00749,1139,158795.09,641,30,3,2022-01-03,2025-12-31
SKU00750,1730,1665778.2200000002,946,30,3,2022-01-04,2025-12-31
SKU00751,2609,221574.6,1378,30,3,2022-01-03,2025-12-31
SKU00752,1699,659317.53,899,30,3,2022-01-01,2025-12-31
SKU00753,2455,414867.52,1290,30,3,2022-01-03,2025-12-31
SKU00754,3501,8655712.62,1893,30,3,2022-01-02,2025-12-31
SKU00755,2551,290645.67,1351,30,3,2022-01-01,2025-12-31
SKU00756,3744,9264225.08,2025,30,3,2022-01-02,2025-12-30
SKU00757,1858,342416.33,996,30,3,2022-01-02,2025-12-31
SKU00758,1334,135902.25,713,30,3,2022-01-06,2025-12-30
SKU00759,1817,827781.8300000001,984,30,3,2022-01-10,2025-12-31
SKU00760,2352,118998.79,1281,30,3,2022-01-01,2025-12-30
SKU00761,1489,740975.5599999999,790,30,3,2022-01-02,2025-12-30
SKU00762,4810,763850.2799999999,2569,30,3,2022-01-03,2025-12-31
SKU00763,1432,499646.82999999996,765,30,3,2022-01-03,2025-12-29
SKU00764,1471,43327.19,784,30,3,2022-01-02,2025-12-31
SKU00765,1845,1522692.65,990,30,3,2022-01-02,2025-12-29
SKU00766,2285,641382.77,1236,30,3,2022-01-02,2025-12-31
SKU00767,1286,358839.05,700,30,3,2022-01-03,2025-12-31
SKU00768,2517,1962195.89,1343,30,3,2022-01-02,2025-12-31
SKU00769,2208,499348.22000000003,1160,30,3,2022-01-01,2025-12-30
SKU00770,3801,3561603.94,2012,30,3,2022-01-01,2025-12-31
SKU00771,1418,683757.31,748,30,3,2022-01-03,2025-12-31
SKU00772,2937,805289.56,1586,30,3,2022-01-01,2025-12-31
SKU00773,1354,179261.26,727,30,3,2022-01-09,2025-12-30
SKU00774,23352,2067595.23,12442,30,3,2022-01-01,2025-12-31
SKU00775,1222,60612.65,660,30,3,2022-01-04,2025-12-31
SKU00776,2374,209847.34,1280,30,3,2022-01-01,2025-12-31
SKU00777,1755,645543.5,935,30,3,2022-01-05,2025-12-31
SKU00778,2525,696292.05,1326,30,3,2022-01-01,2025-12-31
SKU00779,3292,2063539.1500000001,1752,30,3,2022-01-01,2025-12-31
SKU00780,1846,1008244.52,997,30,3,2022-01-02,2025-12-30
SKU00781,3154,1375422.6199999999,1634,30,3,2022-01-01,2025-12-31
SKU00782,6350,10302639.860000001,3381,30,3,2022-01-01,2025-12-31
SKU00783,1461,268424.37,767,30,3,2022-01-01,2025-12-29
