date,year,channel,total_value,quantity,transactions,active_stores,active_products
2022-06-02,2022,In-Store,2177404.91,6262,1759,30,1844
2022-06-02,2022,Mobile App,733289.56,1915,517,30,726
2022-06-02,2022,Online,1280128.98,3602,964,30,1223
2022-06-03,2022,In-Store,2357332.23,6548,1797,30,1873
2022-06-03,2022,Mobile App,587616.0,1663,471,30,646
2022-06-03,2022,Online,1265062.17,3565,968,30,1199
2022-06-04,2022,In-Store,2184745.21,6273,1733,30,1813
2022-06-04,2022,Mobile App,636552.91,1801,490,30,700
2022-06-04,2022,Online,1342439.38,3680,969,30,1201
2022-06-05,2022,In-Store,2262605.42,6346,1758,30,1796
2022-06-05,2022,Mobile App,567805.72,1634,453,30,647
2022-06-05,2022,Online,1206327.78,3415,949,30,1204
2022-06-06,2022,In-Store,2362011.75,6394,1771,30,1881
2022-06-06,2022,Mobile App,680225.9,1929,528,30,731
2022-06-06,2022,Online,1183229.46,3390,947,30,1172
2022-06-07,2022,In-Store,2422852.56,6663,1782,30,1842
2022-06-07,2022,Mobile App,595875.25,1644,468,30,679
2022-06-07,2022,Online,1257825.75,3639,1005,30,1260
2022-06-08,2022,In-Store,2269979.11,6561,1809,30,1928
2022-06-08,2022,Mobile App,710390.6,2019,526,30,758
2022-06-08,2022,Online,1289037.32,3549,968,30,1189
2022-06-09,2022,In-Store,2218344.1,6282,1760,30,1848
2022-06-09,2022,Mobile App,672056.41,1865,500,30,693
2022-06-09,2022,Online,1311017.28,3656,998,30,1205
2022-06-10,2022,In-Store,2390493.66,6569,1783,30,1894
2022-06-10,2022,Mobile App,680214.91,1921,516,30,711
2022-06-10,2022,Online,1200162.75,3464,951,30,1183
2022-06-11,2022,In-Store,2371386.98,6586,1801,30,1914
2022-06-11,2022,Mobile App,710358.8,1959,554,30,768
2022-06-11,2022,Online,1313805.39,3695,965,30,1238
2022-06-12,2022,In-Store,2256051.23,6541,1765,30,1901
2022-06-12,2022,Mobile App,684457.53,1853,496,30,725
2022-06-12,2022,Online,1250830.2,3474,970,30,1173
2022-06-13,2022,In-Store,2323821.35,6463,1828,30,1871
2022-06-13,2022,Mobile App,601247.58,1690,471,30,695
2022-06-13,2022,Online,1240966.07,3551,982,30,1239
2022-06-14,2022,In-Store,2422312.12,6635,1811,30,1931
2022-06-14,2022,Mobile App,638457.04,1730,477,30,675
2022-06-14,2022,Online,1226457.35,3539,966,30,1206
2022-06-15,2022,In-Store,2302818.51,6479,1809,30,1867
2022-06-15,2022,Mobile App,647008.46,1749,475,30,661
2022-06-15,2022,Online,1252953.99,3449,986,30,1212
2022-06-16,2022,In-Store,2291465.84,6556,1833,30,1925
2022-06-16,2022,Mobile App,614510.92,1737,482,30,671
2022-06-16,2022,Online,1276102.1,3513,991,30,1225
2022-06-17,2022,In-Store,2334593.78,6558,1779,30,1850
2022-06-17,2022,Mobile App,614469.09,1734,499,30,675
2022-06-17,2022,Online,1181764.07,3337,925,30,1155
2022-06-18,2022,In-Store,2170553.09,6312,1738,30,1834
2022-06-18,2022,Mobile App,570996.19,1724,503,30,676
2022-06-18,2022,Online,1295304.72,3731,1004,30,1267
2022-06-19,2022,In-Store,4214988.84,6590,1800,30,1869
2022-06-19,2022,Mobile App,1118826.49,1751,465,30,670
2022-06-19,2022,Online,2189440.28,3474,963,30,1195
2022-06-20,2022,In-Store,4280925.54,6706,1801,30,1881
2022-06-20,2022,Mobile App,1153225.1,1821,499,30,706
2022-06-20,2022,Online,2129377.46,3386,922,30,1186
2022-06-21,2022,In-Store,4132710.08,6474,1784,30,1868
2022-06-21,2022,Mobile App,992417.93,1615,454,30,644
2022-06-21,2022,Online,2390287.56,3803,1040,30,1246
2022-06-22,2022,In-Store,3901533.27,6332,1749,30,1859
2022-06-22,2022,Mobile App,1126641.48,1908,520,30,735
2022-06-22,2022,Online,2081234.27,3354,971,30,1190
2022-06-23,2022,In-Store,3857586.56,6295,1730,30,1780
2022-06-23,2022,Mobile App,1169801.62,1891,502,30,715
2022-06-23,2022,Online,2174493.15,3461,990,30,1219
2022-06-24,2022,In-Store,3988207.46,6353,1772,30,1831
2022-06-24,2022,Mobile App,1117334.11,1775,467,30,679
2022-06-24,2022,Online,1897168.74,3311,882,30,1168
2022-06-25,2022,In-Store,3954495.19,6379,1780,30,1891
2022-06-25,2022,Mobile App,1114195.88,1771,494,30,696
2022-06-25,2022,Online,2167032.91,3494,963,30,1184
2022-06-26,2022,In-Store,4120359.79,6451,1777,30,1828
2022-06-26,2022,Mobile App,1052466.93,1683,491,30,638
2022-06-26,2022,Online,2174451.94,3545,980,30,1228
2022-06-27,2022,In-Store,4089619.28,6573,1816,30,1911
2022-06-27,2022,Mobile App,1120513.2,1676,479,30,673
2022-06-27,2022,Online,2208911.93,3501,978,30,1222
2022-06-28,2022,In-Store,3846714.71,6227,1710,30,1817
2022-06-28,2022,Mobile App,1085553.1,1713,482,30,667
2022-06-28,2022,Online,2236604.99,3607,979,30,1223
2022-06-29,2022,In-Store,3759912.18,6199,1701,30,1815
2022-06-29,2022,Mobile App,1097825.26,1834,527,30,725
2022-06-29,2022,Online,2199059.87,3445,956,30,1169
2022-06-30,2022,In-Store,4054702.84,6479,1781,30,1893
2022-06-30,2022,Mobile App,1017518.56,1574,443,30,631
2022-06-30,2022,Online,2038604.94,3485,961,30,1226
2022-07-01,2022,In-Store,3686468.91,6023,1653,30,1781
2022-07-01,2022,Mobile App,1042052.18,1582,429,30,620
2022-07-01,2022,Online,2013701.99,3211,905,30,1125
2022-07-02,2022,In-Store,4037599.31,6158,1720,30,1821
2022-07-02,2022,Mobile App,912694.62,1555,426,30,622
2022-07-02,2022,Online,2078226.57,3362,944,30,1198
2022-07-03,2022,In-Store,3683794.11,5939,1677,30,1792
2022-07-03,2022,Mobile App,946410.94,1642,456,30,647
2022-07-03,2022,Online,1781596.0,3112,889,30,1074
2022-07-04,2022,In-Store,3587099.86,5807,1618,30,1763
2022-07-04,2022,Mobile App,951220.46,1683,463,30,674
2022-07-04,2022,Online,1883041.73,3032,836,30,1073
2022-07-05,2022,In-Store,3578216.92,5829,1614,30,1760
2022-07-05,2022,Mobile App,931764.64,1586,452,30,642
2022-07-05,2022,Online,2045057.97,3317,918,30,1159
2022-07-06,2022,In-Store,3568095.3,5844,1602,30,1735
2022-07-06,2022,Mobile App,1074976.2,1705,465,30,679
2022-07-06,2022,Online,1866992.07,3162,848,30,1084
2022-07-07,2022,In-Store,3495318.02,5687,1582,30,1749
2022-07-07,2022,Mobile App,1154031.3,1766,477,30,684
2022-07-07,2022,Online,2073740.14,3419,925,30,1123
2022-07-08,2022,In-Store,3581429.52,5734,1614,30,1716
2022-07-08,2022,Mobile App,1012877.43,1595,445,30,617
2022-07-08,2022,Online,1997152.16,3196,865,30,1086
2022-07-09,2022,In-Store,3524574.72,5822,1608,30,1745
2022-07-09,2022,Mobile App,1025354.21,1751,492,30,690
2022-07-09,2022,Online,1810583.1,3145,854,30,1102
2022-07-10,2022,In-Store,3589579.61,5963,1616,30,1716
2022-07-10,2022,Mobile App,1019446.69,1570,434,30,616
2022-07-10,2022,Online,1916478.27,3198,895,30,1115
2022-07-11,2022,In-Store,3888664.8,6352,1746,30,1862
2022-07-11,2022,Mobile App,1074651.42,1711,447,30,673
2022-07-11,2022,Online,1911926.66,3060,852,30,1035
2022-07-12,2022,In-Store,3551023.03,5983,1643,30,1760
2022-07-12,2022,Mobile App,955609.86,1536,437,30,620
2022-07-12,2022,Online,1854209.3699999999,3123,858,30,1100
2022-07-13,2022,In-Store,3736568.63,6039,1640,30,1792
2022-07-13,2022,Mobile App,1015595.49,1630,447,30,650
2022-07-13,2022,Online,1934613.38,3049,840,30,1069
2022-07-14,2022,In-Store,3660881.03,5846,1649,30,1753
2022-07-14,2022,Mobile App,923671.99,1526,421,30,596
2022-07-14,2022,Online,2093231.92,3271,887,30,1120
2022-07-15,2022,In-Store,3403296.99,5754,1576,30,1724
2022-07-15,2022,Mobile App,907503.71,1537,432,30,595
2022-07-15,2022,Online,1952757.54,3259,889,30,1093
2022-07-16,2022,In-Store,3365412.43,5788,1620,30,1782
2022-07-16,2022,Mobile App,991298.8,1671,467,30,670
2022-07-16,2022,Online,2014295.48,3256,866,30,1074
2022-07-17,2022,In-Store,3924411.76,6278,1722,30,1818
2022-07-17,2022,Mobile App,1040355.76,1662,450,30,658
2022-07-17,2022,Online,1980264.35,3081,871,30,1135
2022-07-18,2022,In-Store,3673591.0,5792,1539,30,1713
2022-07-18,2022,Mobile App,984520.53,1664,469,30,657
2022-07-18,2022,Online,1936908.56,3321,902,30,1142
2022-07-19,2022,In-Store,3807969.42,6134,1674,30,1813
2022-07-19,2022,Mobile App,994785.28,1651,437,30,611
2022-07-19,2022,Online,1823012.34,3134,848,30,1101
2022-07-20,2022,In-Store,3545860.9,5985,1646,30,1783
2022-07-20,2022,Mobile App,954305.4,1497,406,30,590
2022-07-20,2022,Online,2180673.16,3579,944,30,1194
2022-07-21,2022,In-Store,3613571.18,6075,1691,30,1777
2022-07-21,2022,Mobile App,1011356.39,1615,452,30,640
2022-07-21,2022,Online,1813509.44,3043,845,30,1070
2022-07-22,2022,In-Store,3533577.25,5859,1649,30,1730
2022-07-22,2022,Mobile App,949165.68,1489,423,30,621
2022-07-22,2022,Online,1832571.17,3166,861,30,1088
2022-07-23,2022,In-Store,3639325.14,6020,1715,30,1802
2022-07-23,2022,Mobile App,1062749.92,1698,453,30,671
2022-07-23,2022,Online,2174319.62,3325,896,30,1137
2022-07-24,2022,In-Store,3657839.94,5903,1624,30,1745
2022-07-24,2022,Mobile App,1050447.79,1627,443,30,630
2022-07-24,2022,Online,1883400.48,2943,830,30,1048
2022-07-25,2022,In-Store,3758601.83,5983,1646,30,1785
2022-07-25,2022,Mobile App,1156734.59,1738,468,30,676
2022-07-25,2022,Online,2039429.1199999999,3240,876,30,1147
2022-07-26,2022,In-Store,3561091.95,5712,1580,30,1706
2022-07-26,2022,Mobile App,1049492.38,1649,442,30,622
2022-07-26,2022,Online,1886411.81,3013,856,30,1071
2022-07-27,2022,In-Store,3759488.73,6014,1651,30,1765
2022-07-27,2022,Mobile App,1021253.98,1616,444,30,633
2022-07-27,2022,Online,2051181.06,3201,855,30,1119
2022-07-28,2022,In-Store,3891173.39,6141,1689,30,1749
2022-07-28,2022,Mobile App,989871.98,1560,439,30,638
2022-07-28,2022,Online,1837675.53,3161,883,30,1103
2022-07-29,2022,In-Store,3457387.01,5505,1544,30,1679
2022-07-29,2022,Mobile App,937569.27,1619,463,30,652
2022-07-29,2022,Online,2146317.6,3356,941,30,1156
2022-07-30,2022,In-Store,3895631.41,6184,1692,30,1782
2022-07-30,2022,Mobile App,900126.82,1452,413,30,589
2022-07-30,2022,Online,1886585.47,2962,840,30,1051
2022-07-31,2022,In-Store,3692530.6,5889,1673,30,1711
2022-07-31,2022,Mobile App,1003622.78,1531,421,30,623
2022-07-31,2022,Online,1926880.55,3139,877,30,1088
2022-08-01,2022,In-Store,4298309.55,6985,1862,30,1983
2022-08-01,2022,Mobile App,1117758.49,1858,467,30,723
2022-08-01,2022,Online,2421196.09,3630,1012,30,1254
2022-08-02,2022,In-Store,4033015.13,6654,1840,30,1905
2022-08-02,2022,Mobile App,1090085.95,1755,488,30,697
2022-08-02,2022,Online,2245408.17,3640,986,30,1227
2022-08-03,2022,In-Store,3995534.56,6480,1741,30,1852
2022-08-03,2022,Mobile App,1131349.52,1828,496,30,712
2022-08-03,2022,Online,2348390.2,3617,971,30,1221
2022-08-04,2022,In-Store,4088130.22,6736,1770,30,1947
2022-08-04,2022,Mobile App,1031750.06,1669,469,30,656
2022-08-04,2022,Online,2239553.25,3479,952,30,1188
2022-08-05,2022,In-Store,4081147.06,6424,1776,30,1865
2022-08-05,2022,Mobile App,1120018.69,1831,511,30,708
2022-08-05,2022,Online,2149328.54,3470,944,30,1196
2022-08-06,2022,In-Store,4139689.61,6453,1755,30,1876
2022-08-06,2022,Mobile App,1121058.44,1700,472,30,695
2022-08-06,2022,Online,1990881.22,3482,961,30,1194
2022-08-07,2022,In-Store,4058289.62,6687,1855,30,1940
2022-08-07,2022,Mobile App,1090123.57,1858,485,30,705
2022-08-07,2022,Online,2228649.94,3410,940,30,1156
2022-08-08,2022,In-Store,3962262.5,6445,1779,30,1873
2022-08-08,2022,Mobile App,1058447.18,1680,483,30,673
2022-08-08,2022,Online,2118960.6,3329,957,30,1191
2022-08-09,2022,In-Store,3793063.25,6268,1737,30,1848
2022-08-09,2022,Mobile App,1037810.4400000001,1652,469,30,642
2022-08-09,2022,Online,2042979.21,3480,977,30,1198
2022-08-10,2022,In-Store,4231045.75,6584,1783,30,1850
2022-08-10,2022,Mobile App,1148794.39,1801,484,30,709
2022-08-10,2022,Online,2247719.8,3629,978,30,1249
2022-08-11,2022,In-Store,4133095.69,6620,1805,30,1908
2022-08-11,2022,Mobile App,1147266.93,1804,496,30,704
2022-08-11,2022,Online,2105168.85,3254,920,30,1131
2022-08-12,2022,In-Store,3938057.94,6472,1770,30,1841
2022-08-12,2022,Mobile App,1097927.72,1798,493,30,683
2022-08-12,2022,Online,2126325.23,3386,917,30,1185
2022-08-13,2022,In-Store,4041763.95,6381,1785,30,1825
2022-08-13,2022,Mobile App,1075269.92,1834,495,30,693
2022-08-13,2022,Online,2095514.44,3400,954,30,1174
2022-08-14,2022,In-Store,4080468.38,6622,1828,30,1902
2022-08-14,2022,Mobile App,1091063.9,1750,489,30,669
2022-08-14,2022,Online,2454729.37,3678,990,30,1216
2022-08-15,2022,In-Store,3997314.23,6186,1741,30,1819
2022-08-15,2022,Mobile App,958180.97,1667,489,30,677
2022-08-15,2022,Online,2090319.46,3564,982,30,1245
2022-08-16,2022,In-Store,4163147.99,6751,1858,30,1907
2022-08-16,2022,Mobile App,1093917.54,1806,503,30,691
2022-08-16,2022,Online,2070806.05,3272,917,30,1124
2022-08-17,2022,In-Store,4243649.15,6569,1791,30,1879
2022-08-17,2022,Mobile App,999087.93,1705,487,30,669
2022-08-17,2022,Online,2058180.67,3389,955,30,1188
2022-08-18,2022,In-Store,4127643.84,6676,1786,30,1867
2022-08-18,2022,Mobile App,1165077.37,1829,488,30,693
2022-08-18,2022,Online,2206027.35,3579,998,30,1239
2022-08-19,2022,In-Store,4054279.01,6826,1815,30,1951
2022-08-19,2022,Mobile App,1150267.24,1840,537,30,720
2022-08-19,2022,Online,2326202.86,3703,982,30,1248
2022-08-20,2022,In-Store,4360120.04,6872,1884,30,1959
2022-08-20,2022,Mobile App,1085074.48,1692,468,30,670
2022-08-20,2022,Online,2256845.9,3678,1000,30,1227
2022-08-21,2022,In-Store,4076338.58,6630,1829,30,1881
2022-08-21,2022,Mobile App,1048119.52,1734,483,30,704
2022-08-21,2022,Online,2308336.15,3619,1032,30,1239
2022-08-22,2022,In-Store,3953658.63,6494,1799,30,1837
2022-08-22,2022,Mobile App,1141079.34,1853,496,30,719
2022-08-22,2022,Online,2209783.57,3571,966,30,1241
2022-08-23,2022,In-Store,4018409.24,6491,1826,30,1863
2022-08-23,2022,Mobile App,1206180.99,1842,506,30,742
2022-08-23,2022,Online,2284994.85,3512,948,30,1220
2022-08-24,2022,In-Store,4015024.37,6425,1801,30,1891
2022-08-24,2022,Mobile App,1212166.81,1888,533,30,750
2022-08-24,2022,Online,2021688.95,3375,910,30,1155
2022-08-25,2022,In-Store,4140944.18,6539,1806,30,1900
2022-08-25,2022,Mobile App,1078298.55,1791,506,30,717
2022-08-25,2022,Online,2226175.26,3467,959,30,1190
2022-08-26,2022,In-Store,4225837.22,6794,1833,30,1912
2022-08-26,2022,Mobile App,1049772.69,1711,468,30,634
2022-08-26,2022,Online,2110113.89,3502,990,30,1200
2022-08-27,2022,In-Store,3770707.18,6670,1823,30,1924
2022-08-27,2022,Mobile App,879590.22,1596,469,30,638
2022-08-27,2022,Online,1943756.62,3460,952,30,1183
2022-08-28,2022,In-Store,3636637.98,6452,1815,30,1901
2022-08-28,2022,Mobile App,905255.38,1639,458,30,680
2022-08-28,2022,Online,2004536.53,3568,968,30,1213
2022-08-29,2022,In-Store,3822368.57,6681,1858,30,1922
2022-08-29,2022,Mobile App,1032618.83,1835,511,30,719
2022-08-29,2022,Online,2211356.74,3680,1004,30,1227
2022-08-30,2022,In-Store,3595606.69,6453,1790,30,1831
2022-08-30,2022,Mobile App,952946.19,1758,487,30,702
2022-08-30,2022,Online,2005968.04,3535,985,30,1211
2022-08-31,2022,In-Store,3584604.73,6467,1827,30,1894
2022-08-31,2022,Mobile App,995412.76,1758,478,30,708
2022-08-31,2022,Online,2162348.29,3706,1003,30,1245
2022-09-01,2022,In-Store,3906176.34,7075,1915,30,1967
2022-09-01,2022,Mobile App,1100633.1,1922,497,30,738
2022-09-01,2022,Online,1997396.78,3428,977,30,1179
2022-09-02,2022,In-Store,3822190.3,6779,1878,30,1919
2022-09-02,2022,Mobile App,956890.41,1769,499,30,697
2022-09-02,2022,Online,2252389.94,3818,1057,30,1268
2022-09-03,2022,In-Store,3757943.77,6584,1846,30,1953
2022-09-03,2022,Mobile App,1009544.16,1813,488,30,691
2022-09-03,2022,Online,2097055.07,3734,1035,30,1253
2022-09-04,2022,In-Store,3664336.55,6774,1845,30,1940
2022-09-04,2022,Mobile App,961500.4,1725,470,30,698
2022-09-04,2022,Online,2018887.77,3563,951,30,1202
2022-09-05,2022,In-Store,3908633.63,7083,1964,30,2017
2022-09-05,2022,Mobile App,1033727.05,1808,507,30,723
2022-09-05,2022,Online,2086098.97,3563,996,30,1237
2022-09-06,2022,In-Store,3731594.35,6972,1899,30,1983
2022-09-06,2022,Mobile App,985102.85,1752,479,30,702
2022-09-06,2022,Online,2009512.58,3678,1006,30,1297
2022-09-07,2022,In-Store,3762701.13,6811,1858,30,1937
2022-09-07,2022,Mobile App,978598.63,1679,455,30,638
2022-09-07,2022,Online,2114911.25,3651,1040,30,1274
2022-09-08,2022,In-Store,4366670.61,6998,1934,30,2005
2022-09-08,2022,Mobile App,1101966.89,1764,519,30,706
2022-09-08,2022,Online,2336274.81,3743,1028,30,1263
2022-09-09,2022,In-Store,4348543.89,6776,1852,30,1924
2022-09-09,2022,Mobile App,1125494.37,1740,502,30,681
2022-09-09,2022,Online,2275543.27,3743,1016,30,1264
2022-09-10,2022,In-Store,4140012.51,6653,1835,30,1916
2022-09-10,2022,Mobile App,1056294.54,1735,485,30,678
2022-09-10,2022,Online,2185571.48,3673,1013,30,1266
2022-09-11,2022,In-Store,4121205.27,6652,1857,30,1888
2022-09-11,2022,Mobile App,1166759.85,1991,514,30,751
2022-09-11,2022,Online,2203316.16,3640,1017,30,1194
2022-09-12,2022,In-Store,4197696.92,6886,1909,30,1914
2022-09-12,2022,Mobile App,1148888.89,1882,507,30,750
2022-09-12,2022,Online,2313655.73,3624,995,30,1223
2022-09-13,2022,In-Store,4173856.0,6802,1888,30,1905
2022-09-13,2022,Mobile App,1235630.45,1823,508,30,723
2022-09-13,2022,Online,2190631.9,3547,965,30,1219
2022-09-14,2022,In-Store,4295101.3,6989,1884,30,1963
2022-09-14,2022,Mobile App,1121500.34,1721,476,30,683
2022-09-14,2022,Online,2244255.92,3596,1028,30,1250
2022-09-15,2022,In-Store,4262102.19,6780,1861,30,1996
2022-09-15,2022,Mobile App,1036115.31,1669,458,30,661
2022-09-15,2022,Online,2167960.77,3658,1043,30,1228
2022-09-16,2022,In-Store,4444648.07,6949,1901,30,1977
2022-09-16,2022,Mobile App,1064645.64,1749,494,30,665
2022-09-16,2022,Online,2226101.86,3569,1012,30,1226
2022-09-17,2022,In-Store,4311720.87,6856,1876,30,1963
2022-09-17,2022,Mobile App,1088700.88,1819,521,30,714
2022-09-17,2022,Online,2333632.32,3708,994,30,1245
2022-09-18,2022,In-Store,4122200.5,6660,1825,30,1925
2022-09-18,2022,Mobile App,1224934.82,1885,507,30,712
2022-09-18,2022,Online,2186228.03,3578,991,30,1229
2022-09-19,2022,In-Store,4247235.73,6698,1832,30,1897
2022-09-19,2022,Mobile App,1155637.63,1836,534,30,716
2022-09-19,2022,Online,2179179.84,3623,987,30,1234
2022-09-20,2022,In-Store,4293294.18,7021,1910,30,1964
2022-09-20,2022,Mobile App,1169313.6,1913,513,30,736
2022-09-20,2022,Online,2129592.53,3533,1008,30,1246
2022-09-21,2022,In-Store,4152672.71,6618,1827,30,1883
2022-09-21,2022,Mobile App,1258749.17,1944,532,30,731
2022-09-21,2022,Online,2224340.85,3556,973,30,1205
2022-09-22,2022,In-Store,4152872.57,6697,1827,30,1910
2022-09-22,2022,Mobile App,1138007.83,1789,508,30,695
2022-09-22,2022,Online,2290210.04,3509,991,30,1240
2022-09-23,2022,In-Store,3946078.37,6554,1851,30,1940
2022-09-23,2022,Mobile App,1214046.58,1930,529,30,749
2022-09-23,2022,Online,2173721.86,3592,978,30,1231
2022-09-24,2022,In-Store,4223065.95,6704,1828,30,1924
2022-09-24,2022,Mobile App,1240777.47,1883,487,30,729
2022-09-24,2022,Online,2155861.76,3474,974,30,1238
2022-09-25,2022,In-Store,3992126.77,6606,1827,30,1890
2022-09-25,2022,Mobile App,1060109.31,1786,481,30,701
2022-09-25,2022,Online,2382975.8,3804,1009,30,1270
2022-09-26,2022,In-Store,4401172.55,7000,1936,30,1926
2022-09-26,2022,Mobile App,1033197.43,1738,502,30,694
2022-09-26,2022,Online,2379358.68,3676,1013,30,1238
2022-09-27,2022,In-Store,4279103.62,6864,1902,30,1931
2022-09-27,2022,Mobile App,1083192.67,1825,500,30,716
2022-09-27,2022,Online,2402692.19,3734,1019,30,1271
2022-09-28,2022,In-Store,4067973.44,6687,1890,30,1924
2022-09-28,2022,Mobile App,1138127.44,1856,493,30,714
2022-09-28,2022,Online,2279952.79,3660,1027,30,1266
2022-09-29,2022,In-Store,4434010.28,7029,1902,30,1986
2022-09-29,2022,Mobile App,1145509.51,1907,533,30,734
2022-09-29,2022,Online,2151060.28,3452,966,30,1207
2022-09-30,2022,In-Store,4056376.19,6630,1851,30,1907
2022-09-30,2022,Mobile App,1203851.41,1934,507,30,733
2022-09-30,2022,Online,2206472.2,3585,1004,30,1243
2022-10-01,2022,In-Store,4270839.8,6721,1852,30,1892
2022-10-01,2022,Mobile App,1105619.98,1793,511,30,697
2022-10-01,2022,Online,2298190.1,3521,954,30,1198
2022-10-02,2022,In-Store,3991138.14,6455,1792,30,1887
2022-10-02,2022,Mobile App,1023673.93,1647,486,30,644
2022-10-02,2022,Online,2105264.44,3449,963,30,1200
2022-10-03,2022,In-Store,3958875.13,6414,1787,30,1848
2022-10-03,2022,Mobile App,1168062.45,1924,517,30,720
2022-10-03,2022,Online,2374301.01,3693,986,30,1232
2022-10-04,2022,In-Store,4150688.47,6708,1828,30,1899
2022-10-04,2022,Mobile App,1103806.76,1704,475,30,656
2022-10-04,2022,Online,2284558.92,3617,989,30,1251
2022-10-05,2022,In-Store,3978403.05,6551,1767,30,1885
2022-10-05,2022,Mobile App,1095399.72,1804,495,30,742
2022-10-05,2022,Online,2359604.32,3693,955,30,1196
2022-10-06,2022,In-Store,4037887.98,6601,1776,30,1905
2022-10-06,2022,Mobile App,1054128.57,1667,466,30,667
2022-10-06,2022,Online,2308026.29,3611,997,30,1208
2022-10-07,2022,In-Store,3707219.37,6152,1688,30,1789
2022-10-07,2022,Mobile App,1155597.44,1898,506,30,764
2022-10-07,2022,Online,2198937.44,3489,947,30,1207
2022-10-08,2022,In-Store,4192824.65,6939,1898,30,1972
2022-10-08,2022,Mobile App,1045663.57,1766,498,30,678
2022-10-08,2022,Online,2147144.22,3500,978,30,1196
2022-10-09,2022,In-Store,4025125.21,6649,1833,30,1933
2022-10-09,2022,Mobile App,1183681.44,1855,501,30,722
2022-10-09,2022,Online,2261181.91,3643,1008,30,1220
2022-10-10,2022,In-Store,4041380.77,6607,1833,30,1882
2022-10-10,2022,Mobile App,1187252.01,1840,506,30,706
2022-10-10,2022,Online,2248001.5,3535,973,30,1221
2022-10-11,2022,In-Store,3776729.88,6265,1781,30,1876
